date,time,size,version,os,country,ip_id
"2024-03-01","01:06:36",98117415,"4.3.2","osx","US",297
"2024-03-01","01:06:23",1064809,"4.3.2","win","AU",298
"2024-03-01","01:06:53",82594004,"4.3.2","win","US",299
"2024-03-01","01:06:45",82594005,"4.3.2","win","AU",298
"2024-03-01","01:06:30",82686462,"4.3.2","win",NA,4
"2024-03-01","01:07:00",82692375,"4.3.2","win","CA",300
"2024-03-01","01:07:04",82684897,"4.3.2","win","CA",300
"2024-03-01","01:07:03",98117415,"4.3.2","osx","US",35
"2024-03-01","01:07:15",82594005,"4.3.2","win",NA,4
"2024-03-01","01:07:13",82687461,"4.3.2","win","AU",301
"2024-03-01","01:07:30",82594005,"4.3.2","win","DE",302
"2024-03-01","01:07:23",82594005,"4.3.2","win",NA,4
"2024-03-01","01:07:39",82686451,"4.3.2","win",NA,4
"2024-03-01","01:06:39",82594006,"4.3.2","win",NA,4
"2024-03-01","01:07:45",82689422,"4.3.2","win",NA,4
"2024-03-01","01:08:01",82686397,"4.3.2","win","US",303
"2024-03-01","01:07:55",95841317,"4.3.2","osx","US",304
"2024-03-01","01:07:56",82594005,"4.3.2","win","US",305
"2024-03-01","01:08:01",98117415,"4.3.2","osx","US",306
"2024-03-01","01:08:06",82690989,"4.3.2","win","IL",307
"2024-03-01","01:08:19",82687101,"4.3.2","win","AU",308
"2024-03-01","01:08:16",82686013,"4.3.2","win",NA,4
"2024-03-01","01:08:19",82687237,"4.3.2","win",NA,4
"2024-03-01","01:08:32",1041032,"4.3.2","win","ID",309
"2024-03-01","01:08:25",82684833,"4.3.2","win","AU",310
"2024-03-01","01:08:36",98117415,"4.3.2","osx","US",311
"2024-03-01","01:07:41",98117415,"4.3.2","osx","US",146
"2024-03-01","01:08:36",35861765,"4.3.3","src","NL",312
"2024-03-01","01:08:41",82686479,"4.3.2","win","BR",313
"2024-03-01","01:08:43",4199381,"4.3.2","osx","ID",314
"2024-03-01","01:08:54",82594005,"4.3.2","win","US",315
"2024-03-01","01:08:48",82686489,"4.3.2","win","MY",112
"2024-03-01","01:08:56",95838164,"4.3.2","osx","ID",314
"2024-03-01","01:08:50",82684852,"4.3.2","win","MY",112
"2024-03-01","01:09:00",82685686,"4.3.2","win","ID",309
"2024-03-01","01:09:11",98117415,"4.3.2","osx","US",156
"2024-03-01","01:08:40",98117415,"4.3.2","osx","US",316
"2024-03-01","01:08:24",82685615,"4.3.2","win","CA",317
"2024-03-01","01:09:09",90635521,"4.1.3","win","US",318
"2024-03-01","01:09:26",98117415,"4.3.2","osx","US",32
"2024-03-01","01:09:38",95838996,"4.3.2","osx",NA,4
"2024-03-01","01:08:57",79837058,"4.2.3","win","US",319
"2024-03-01","01:09:38",98117415,"4.3.2","osx","US",306
"2024-03-01","01:09:48",82685688,"4.3.2","win","AU",320
"2024-03-01","01:10:04",82686504,"4.3.2","win","PL",321
"2024-03-01","01:09:22",98117415,"4.3.2","osx","US",32
"2024-03-01","01:10:18",98231722,"4.3.2","osx",NA,4
"2024-03-01","01:10:18",82685680,"4.3.2","win","US",322
"2024-03-01","01:10:39",98117416,"4.3.2","osx","US",212
"2024-03-01","01:10:49",82594005,"4.3.2","win","US",323
"2024-03-01","01:10:48",90635524,"4.1.3","win","US",324
"2024-03-01","01:10:50",86429689,"3.6.3","win","US",325
"2024-03-01","01:10:59",95839037,"4.3.2","osx","US",326
"2024-03-01","12:59:09",82729318,"4.3.3","win","BW",327
"2024-03-01","08:16:00",84210654,"4.3.3","osx","US",328
"2024-03-01","08:16:10",85946671,"devel","win","US",329
"2024-03-01","08:16:15",336358,"4.2.3","src","US",330
"2024-03-01","08:16:13",95839344,"4.3.2","osx","AU",331
"2024-03-01","08:15:01",82730929,"4.3.3","win","CN",332
"2024-03-01","08:16:11",565,"4.3.2","osx","US",333
"2024-03-01","08:16:11",13830932,"4.3.2","osx","US",333
"2024-03-01","08:16:25",386,"4.3.2","osx","AU",334
"2024-03-01","08:16:25",14520,"4.3.2","osx","AU",334
"2024-03-01","08:16:22",1264615,"4.2.3","src","US",335
"2024-03-01","08:16:12",82729585,"4.3.3","win","IN",336
"2024-03-01","08:16:20",82729062,"4.3.3","win","UA",337
"2024-03-01","08:16:29",84210655,"4.3.3","osx","US",104
"2024-03-01","08:16:31",90436960,"4.1.0","osx","US",338
"2024-03-01","08:16:19",98117405,"4.3.2","osx","US",333
"2024-03-01","08:16:36",82638374,"4.3.3","win","CN",339
"2024-03-01","08:16:38",84210654,"4.3.3","osx","US",140
"2024-03-01","08:16:45",95839140,"4.3.2","osx","AU",334
"2024-03-01","08:16:33",82638373,"4.3.3","win","DE",340
"2024-03-01","08:15:52",82638373,"4.3.3","win","US",341
"2024-03-01","08:16:43",82730377,"4.3.3","win","PL",342
"2024-03-01","08:16:50",1047923,"4.3.3","win","ID",343
"2024-03-01","08:17:00",95837771,"4.3.2","osx","BE",344
"2024-03-01","08:17:00",18913102,"4.3.3","win","US",345
"2024-03-01","08:17:00",95839158,"4.3.2","osx",NA,4
"2024-03-01","08:16:57",5883283,"4.3.3","win","ID",343
"2024-03-01","08:17:11",82730146,"4.3.3","win","ZM",346
"2024-03-01","08:17:24",82732313,"4.3.3","win","US",345
"2024-03-01","08:17:21",82730946,"4.3.3","win","ZM",346
"2024-03-01","08:17:31",1016825,"4.3.3","win","US",347
"2024-03-01","08:17:29",82731002,"4.3.3","win","ID",348
"2024-03-01","08:17:33",82733178,"4.3.3","win","ZM",349
"2024-03-01","08:17:37",82730766,"4.3.3","win","IT",350
"2024-03-01","08:17:34",82730677,"4.3.3","win","GE",351
"2024-03-01","08:17:48",82638373,"4.3.3","win","DE",340
"2024-03-01","08:17:45",82638373,"4.3.3","win",NA,4
"2024-03-01","08:17:54",359682,"4.3.3","win","US",347
"2024-03-01","08:17:47",213618,"4.3.3","win","US",352
"2024-03-01","08:17:53",82730889,"4.3.3","win","US",353
"2024-03-01","08:17:58",82733124,"4.3.3","win","ZM",346
"2024-03-01","08:16:36",47288990,"4.3.3","win",NA,4
"2024-03-01","08:17:59",82732053,"4.3.3","win","IT",354
"2024-03-01","08:18:17",98227231,"4.3.2","osx",NA,4
"2024-03-01","08:18:19",82731541,"4.3.3","win","ZM",346
"2024-03-01","08:18:23",82732332,"4.3.3","win","CN",355
"2024-03-01","08:18:31",474494,"4.3.3","win","US",352
"2024-03-01","08:18:27",1825810,"4.3.3","win","ZA",356
"2024-03-01","08:18:29",83234,"4.2.3","src","US",357
"2024-03-01","08:18:37",29052129,"4.3.3","win","JP",358
"2024-03-01","08:18:44",2995101,"4.3.3","win","CN",359
"2024-03-01","08:18:38",82730038,"4.3.3","win","ID",360
"2024-03-01","08:18:46",82730891,"4.3.3","win","JP",361
"2024-03-01","08:18:54",82688010,"4.3.2","win","CN",355
"2024-03-01","08:18:58",84210651,"4.3.3","osx","US",27
"2024-03-01","08:19:04",22419693,"4.3.2","win","US",362
"2024-03-01","08:19:10",95837970,"4.3.2","osx","DE",363
"2024-03-01","08:17:48",95839644,"4.3.2","osx",NA,4
"2024-03-01","08:19:09",85946650,"devel","win","US",364
"2024-03-01","08:19:04",23125045,"4.2.3","win","US",362
"2024-03-01","08:19:12",82638373,"4.3.3","win","IL",365
"2024-03-01","08:19:11",768492,"4.2.3","src","US",366
"2024-03-01","08:18:17",82730399,"4.3.3","win",NA,4
"2024-03-01","08:19:12",82730021,"4.3.3","win","IN",367
"2024-03-01","08:19:06",82731090,"4.3.3","win","US",368
"2024-03-01","08:19:22",95839904,"4.3.2","osx","DK",369
"2024-03-01","08:19:23",82731305,"4.3.3","win","US",370
"2024-03-01","08:19:26",1343804,"4.3.3","win","US",347
"2024-03-01","08:19:20",82729282,"4.3.3","win",NA,4
"2024-03-01","08:19:22",6427462,"4.3.3","win","ZA",356
"2024-03-01","08:19:45",82638373,"4.3.3","win","CN",371
"2024-03-01","08:19:43",82733079,"4.3.3","win","IN",367
"2024-03-01","08:19:53",84210655,"4.3.3","osx","US",372
"2024-03-01","08:19:54",82730811,"4.3.3","win","JP",361
"2024-03-01","08:20:07",82730506,"4.3.3","win","KR",373
"2024-03-01","08:20:05",82638374,"4.3.3","win","US",374
"2024-03-01","08:20:09",37602111,"4.2.1","src","CH",375
"2024-03-01","08:20:00",5543560,"4.3.3","win",NA,4
"2024-03-01","08:20:18",91924170,"4.1.3","osx","US",104
"2024-03-01","08:20:19",82729272,"4.3.3","win","IN",376
"2024-03-01","08:20:34",82638374,"4.3.3","win","GB",377
"2024-03-01","08:20:27",84210655,"4.3.3","osx","US",37
"2024-03-01","08:20:27",84210655,"4.3.3","osx","US",104
"2024-03-01","08:20:28",82731251,"4.3.3","win","SK",378
"2024-03-01","08:20:36",84210655,"4.3.3","osx","US",37
"2024-03-01","08:20:33",82730828,"4.3.3","win","IT",379
"2024-03-01","08:20:32",82730828,"4.3.3","win","JP",361
"2024-03-01","08:20:35",82362110,"4.2.0","win","US",380
"2024-03-01","08:20:44",35903965,"4.3.3","src","CH",381
"2024-03-01","08:20:45",82731296,"4.3.3","win","ES",382
"2024-03-01","08:20:39",82730378,"4.3.3","win","JP",383
"2024-03-01","05:30:54",98227241,"4.3.2","osx","AU",384
"2024-03-01","05:31:01",82685062,"4.3.2","win","IN",385
"2024-03-01","05:31:34",918059,"4.2.3","osx","US",386
"2024-03-01","05:31:33",388,"4.2.3","osx","US",386
"2024-03-01","05:31:21",82684948,"4.3.2","win","IN",385
"2024-03-01","05:31:35",82684941,"4.3.2","win","IN",385
"2024-03-01","05:31:35",82688003,"4.3.2","win","CN",387
"2024-03-01","05:31:28",82594006,"4.3.2","win","CN",388
"2024-03-01","05:31:54",82685047,"4.3.2","win","IN",385
"2024-03-01","05:32:05",98117416,"4.3.2","osx","US",389
"2024-03-01","05:32:00",82686262,"4.3.2","win","RO",390
"2024-03-01","05:31:46",82685022,"4.3.2","win","IN",385
"2024-03-01","05:31:52",82686819,"4.3.2","win","IN",391
"2024-03-01","05:32:00",82687011,"4.3.2","win","US",392
"2024-03-01","05:32:03",82684786,"4.3.2","win","IN",385
"2024-03-01","05:31:08",2065957,"4.3.2","win","US",393
"2024-03-01","05:32:08",1053153,"4.3.2","win","CN",394
"2024-03-01","05:32:22",82690341,"4.3.2","win","CA",395
"2024-03-01","05:32:11",98117416,"4.3.2","osx","US",181
"2024-03-01","05:32:25",98117416,"4.3.2","osx","US",396
"2024-03-01","05:31:06",1047570,"4.3.2","win","US",393
"2024-03-01","05:32:30",82686921,"4.3.2","win","KR",397
"2024-03-01","05:32:39",900949,"4.3.2","win","CN",394
"2024-03-01","05:32:31",82686604,"4.3.2","win",NA,4
"2024-03-01","05:32:34",82685878,"4.3.2","win","TH",398
"2024-03-01","05:32:39",82685866,"4.3.2","win","IN",385
"2024-03-01","05:32:41",1424236,"4.3.2","win","CN",394
"2024-03-01","05:32:41",82686121,"4.3.2","win","TH",399
"2024-03-01","05:32:55",638526,"4.3.2","win","CN",394
"2024-03-01","05:32:53",82685527,"4.3.2","win",NA,4
"2024-03-01","05:33:03",388,"4.2.3","osx","US",386
"2024-03-01","05:33:03",1012094,"4.2.3","osx","US",386
"2024-03-01","05:32:59",82687632,"4.3.2","win","HK",400
"2024-03-01","05:33:09",82686343,"4.3.2","win","AU",401
"2024-03-01","05:33:21",82685947,"4.3.2","win","IN",402
"2024-03-01","05:33:17",82687019,"4.3.2","win","TH",399
"2024-03-01","05:33:23",82686309,"4.3.2","win","IN",403
"2024-03-01","05:33:36",82685176,"4.3.2","win","PH",404
"2024-03-01","05:33:34",95840302,"4.3.2","osx","AU",405
"2024-03-01","05:33:42",569,"4.3.2","win","HK",58
"2024-03-01","05:33:43",82687596,"4.3.2","win","GB",406
"2024-03-01","05:33:33",82686543,"4.3.2","win","ES",407
"2024-03-01","05:33:43",82594005,"4.3.2","win","US",408
"2024-03-01","05:33:44",95839321,"4.3.2","osx","AU",409
"2024-03-01","05:33:14",56204898,"4.3.2","win","IN",410
"2024-03-01","05:33:23",82689693,"4.3.2","win","IN",410
"2024-03-01","05:34:05",98117416,"4.3.2","osx","US",39
"2024-03-01","05:34:02",82594005,"4.3.2","win","US",411
"2024-03-01","05:33:39",569,"4.3.2","osx","HK",58
"2024-03-01","05:34:09",79837062,"4.2.3","win","US",380
"2024-03-01","05:34:01",95839869,"4.3.2","osx","AU",409
"2024-03-01","05:34:09",95839452,"4.3.2","osx","US",412
"2024-03-01","05:34:21",92946732,"4.2.3","osx","US",413
"2024-03-01","05:34:23",93056241,"4.2.3","osx","AU",414
"2024-03-01","05:34:25",98117416,"4.3.2","osx","US",37
"2024-03-01","05:34:31",30295692,"4.3.2","osx","US",415
"2024-03-01","05:34:24",92946733,"4.2.3","osx","US",416
"2024-03-01","05:34:42",92946733,"4.2.3","osx","US",396
"2024-03-01","05:34:50",82594005,"4.3.2","win","US",417
"2024-03-01","05:34:21",82686489,"4.3.2","win","ES",407
"2024-03-01","05:34:51",79837058,"4.2.3","win","US",230
"2024-03-01","05:34:45",82685770,"4.3.2","win","VN",418
"2024-03-01","05:35:00",82692174,"4.3.2","win","HR",419
"2024-03-01","05:34:54",82686075,"4.3.2","win","JP",420
"2024-03-01","05:35:02",82594005,"4.3.2","win","US",62
"2024-03-01","05:35:10",82685877,"4.3.2","win","AU",421
"2024-03-01","05:35:10",82685486,"4.3.2","win","AE",422
"2024-03-01","05:35:16",477552,"4.2.3","src","US",423
"2024-03-01","05:34:56",82686146,"4.3.2","win","IN",424
"2024-03-01","05:35:16",98227770,"4.3.2","osx","US",412
"2024-03-01","05:35:42",82686516,"4.3.2","win","US",425
"2024-03-01","05:35:48",82594002,"4.3.2","win","US",426
"2024-03-01","05:35:51",98117415,"4.3.2","osx","US",427
"2024-03-01","05:35:52",82686407,"4.3.2","win","IN",385
"2024-03-01","05:35:57",82594002,"4.3.2","win","US",428
"2024-03-01","05:35:58",98117415,"4.3.2","osx","US",195
"2024-03-01","00:25:55",82689119,"4.3.2","win","AU",429
"2024-03-01","00:26:02",95839275,"4.3.2","osx","US",430
"2024-03-01","00:26:08",6298763,"4.3.3","src",NA,4
"2024-03-01","00:26:28",82687083,"4.3.2","win","CO",431
"2024-03-01","00:26:14",82686306,"4.3.2","win","AU",432
"2024-03-01","00:25:01",1868130,"4.3.2","win","TW",433
"2024-03-01","00:25:09",82689906,"4.3.2","win","TW",433
"2024-03-01","00:26:41",82686118,"4.3.2","win","DE",434
"2024-03-01","00:26:57",95839410,"4.3.2","osx","US",435
"2024-03-01","00:24:37",98117416,"4.3.2","osx","US",81
"2024-03-01","00:25:08",98117416,"4.3.2","osx","US",436
"2024-03-01","00:26:53",82686265,"4.3.2","win","AU",437
"2024-03-01","00:27:24",98117417,"4.3.2","osx","US",438
"2024-03-01","00:27:39",82688119,"4.3.2","win",NA,4
"2024-03-01","00:27:53",358158,"4.2.3","src","US",439
"2024-03-01","00:27:55",95839383,"4.3.2","osx","CN",440
"2024-03-01","00:27:59",3466591,"4.3.3","src","CN",441
"2024-03-01","00:27:56",98117415,"4.3.2","osx","US",17
"2024-03-01","00:28:08",82686163,"4.3.2","win","EC",442
"2024-03-01","00:28:00",82594005,"4.3.2","win","US",443
"2024-03-01","00:28:07",82686414,"4.3.2","win",NA,4
"2024-03-01","00:28:10",95839751,"4.3.2","osx","AU",444
"2024-03-01","00:28:39",86429691,"3.6.3","win","US",445
"2024-03-01","00:28:46",98117416,"4.3.2","osx","US",105
"2024-03-01","00:26:11",98117412,"4.3.2","osx","US",427
"2024-03-01","00:28:45",82594004,"4.3.2","win","US",446
"2024-03-01","00:28:38",82594005,"4.3.2","win","US",447
"2024-03-01","00:28:38",86429690,"3.6.3","win","US",447
"2024-03-01","00:28:36",95838204,"4.3.2","osx","US",448
"2024-03-01","00:28:35",93048813,"4.2.3","osx","AU",449
"2024-03-01","00:28:34",95841812,"4.3.2","osx","NZ",450
"2024-03-01","00:28:35",95840200,"4.3.2","osx","AU",451
"2024-03-01","00:28:50",1056840,"4.3.2","win",NA,4
"2024-03-01","00:28:37",28363642,"4.3.2","osx","AU",452
"2024-03-01","00:28:41",95839321,"4.3.2","osx","AU",452
"2024-03-01","00:29:04",82594005,"4.3.2","win","US",453
"2024-03-01","00:28:56",95839266,"4.3.2","osx","AU",454
"2024-03-01","00:29:08",82686587,"4.3.2","win","CN",455
"2024-03-01","00:28:54",98233041,"4.3.2","osx","AU",451
"2024-03-01","00:29:05",98117417,"4.3.2","osx","US",456
"2024-03-01","00:29:21",82594005,"4.3.2","win","US",457
"2024-03-01","00:29:29",82594004,"4.3.2","win","US",458
"2024-03-01","00:29:25",82594004,"4.3.2","win","US",459
"2024-03-01","00:29:25",86429692,"3.6.3","win","US",460
"2024-03-01","00:29:32",82594005,"4.3.2","win","US",461
"2024-03-01","00:29:26",82684969,"4.3.2","win","AU",187
"2024-03-01","00:29:32",5970719,"4.3.2","win","US",462
"2024-03-01","00:29:30",79837058,"4.2.3","win","US",463
"2024-03-01","00:29:33",35902167,"4.3.3","src","CN",184
"2024-03-01","00:29:42",98117416,"4.3.2","osx","US",328
"2024-03-01","00:29:43",95844124,"4.3.2","osx",NA,4
"2024-03-01","00:29:42",82689728,"4.3.2","win","MX",464
"2024-03-01","00:29:49",82594006,"4.3.2","win","DE",302
"2024-03-01","00:29:55",86429692,"3.6.3","win","US",465
"2024-03-01","00:30:02",82686489,"4.3.2","win",NA,4
"2024-03-01","00:29:59",82594004,"4.3.2","win","US",466
"2024-03-01","00:30:03",86429692,"3.6.3","win","US",467
"2024-03-01","00:29:44",98228473,"4.3.2","osx","NZ",468
"2024-03-01","00:30:06",86429692,"3.6.3","win","US",469
"2024-03-01","00:29:36",98117415,"4.3.2","osx","US",111
"2024-03-01","00:30:09",79837057,"4.2.3","win","US",470
"2024-03-01","00:30:09",82594004,"4.3.2","win","US",323
"2024-03-01","00:30:08",90635521,"4.1.3","win","US",471
"2024-03-01","00:30:05",82594004,"4.3.2","win","US",471
"2024-03-01","00:30:03",98117416,"4.3.2","osx","US",177
"2024-03-01","00:29:55",82686011,"4.3.2","win","IN",472
"2024-03-01","00:30:00",95838645,"4.3.2","osx","US",473
"2024-03-01","00:30:12",82594005,"4.3.2","win","US",474
"2024-03-01","00:30:03",98227129,"4.3.2","osx",NA,4
"2024-03-01","00:27:22",98117414,"4.3.2","osx","US",475
"2024-03-01","00:28:56",82686642,"4.3.2","win","US",476
"2024-03-01","00:30:14",98231398,"4.3.2","osx","AU",477
"2024-03-01","00:30:17",95837826,"4.3.2","osx",NA,4
"2024-03-01","00:30:17",82594005,"4.3.2","win","US",478
"2024-03-01","00:30:19",98117415,"4.3.2","osx","US",149
"2024-03-01","00:30:16",82594005,"4.3.2","win","US",479
"2024-03-01","00:30:23",82686777,"4.3.2","win","CA",480
"2024-03-01","00:30:29",82688026,"4.3.2","win","CA",481
"2024-03-01","00:30:30",565,"4.3.2","osx","HK",58
"2024-03-01","00:30:38",82594004,"4.3.2","win","US",41
"2024-03-01","00:30:22",82685382,"4.3.2","win","GB",482
"2024-03-01","00:30:36",82686379,"4.3.2","win","US",483
"2024-03-01","00:30:31",82684750,"4.3.2","win","GB",482
"2024-03-01","00:30:39",98117416,"4.3.2","osx","US",292
"2024-03-01","00:30:48",98117416,"4.3.2","osx","US",274
"2024-03-01","00:30:46",86429693,"3.6.3","win","US",484
"2024-03-01","00:30:47",98117416,"4.3.2","osx","US",87
"2024-03-01","00:30:46",86429693,"3.6.3","win","US",485
"2024-03-01","00:30:55",98117416,"4.3.2","osx","US",311
"2024-03-01","00:30:52",82594004,"4.3.2","win","US",486
"2024-03-01","00:29:28",82685956,"4.3.2","win","US",487
"2024-03-01","00:30:59",98117416,"4.3.2","osx","US",11
"2024-03-01","00:30:52",1049743,"4.3.2","win","CN",488
"2024-03-01","00:31:01",98117416,"4.3.2","osx","US",11
"2024-03-01","00:31:01",82594004,"4.3.2","win","US",489
"2024-03-01","13:41:09",82730846,"4.3.3","win","BR",490
"2024-03-01","13:41:02",95840067,"4.3.2","osx","SG",491
"2024-03-01","13:40:42",82730919,"4.3.3","win","MY",28
"2024-03-01","13:41:18",28134090,"4.3.3","win","US",492
"2024-03-01","13:41:18",82729668,"4.3.3","win",NA,4
"2024-03-01","13:40:57",82638373,"4.3.3","win","US",493
"2024-03-01","13:41:20",82730810,"4.3.3","win","DE",494
"2024-03-01","13:41:27",82638374,"4.3.3","win","DE",495
"2024-03-01","13:41:27",82638373,"4.3.3","win","FR",496
"2024-03-01","13:41:23",82735492,"4.3.3","win","JP",497
"2024-03-01","13:41:25",15760759,"4.3.3","win","CN",498
"2024-03-01","13:41:32",82730289,"4.3.3","win","CN",498
"2024-03-01","13:41:32",82730767,"4.3.3","win","CH",499
"2024-03-01","13:41:24",82638373,"4.3.3","win",NA,4
"2024-03-01","13:41:43",82638373,"4.3.3","win","FR",496
"2024-03-01","13:41:30",262834,"4.3.3","win","CN",500
"2024-03-01","13:41:34",1025691,"4.3.3","win",NA,4
"2024-03-01","13:41:42",670964,"4.3.2","win","SA",501
"2024-03-01","13:41:51",98225511,"4.3.2","osx","US",502
"2024-03-01","13:40:41",84210654,"4.3.3","osx","US",316
"2024-03-01","13:41:59",484303,"4.2.3","src","US",503
"2024-03-01","13:42:05",82731602,"4.3.3","win","NL",504
"2024-03-01","13:42:09",29695371,"4.3.3","win","GB",505
"2024-03-01","13:42:09",4702670,"4.3.3","win","PE",506
"2024-03-01","13:42:03",82731884,"4.3.3","win","CN",280
"2024-03-01","13:42:16",82731803,"4.3.3","win",NA,4
"2024-03-01","13:42:13",262825,"4.3.3","win","PE",506
"2024-03-01","13:42:13",523702,"4.3.3","win","PE",506
"2024-03-01","13:42:21",12072329,"4.3.3","win","PE",506
"2024-03-01","13:42:13",84210655,"4.3.3","osx","US",507
"2024-03-01","13:42:31",82594005,"4.3.2","win","US",71
"2024-03-01","13:42:26",95838807,"4.3.2","osx",NA,4
"2024-03-01","13:42:04",82731253,"4.3.3","win",NA,4
"2024-03-01","13:42:42",82638373,"4.3.3","win","US",508
"2024-03-01","13:42:48",82730576,"4.3.3","win","BR",509
"2024-03-01","13:42:57",82734181,"4.3.3","win",NA,4
"2024-03-01","13:42:58",82731251,"4.3.3","win",NA,4
"2024-03-01","13:42:27",82731522,"4.3.3","win","MY",28
"2024-03-01","13:41:59",82730037,"4.3.3","win","CA",510
"2024-03-01","13:43:13",82729344,"4.3.3","win",NA,4
"2024-03-01","13:43:11",82638372,"4.3.3","win","US",511
"2024-03-01","13:43:13",98225899,"4.3.2","osx","CH",512
"2024-03-01","13:43:19",84210656,"4.3.3","osx","US",438
"2024-03-01","13:43:18",82729057,"4.3.3","win","DO",513
"2024-03-01","13:43:17",82730721,"4.3.3","win","JP",514
"2024-03-01","13:43:25",82730559,"4.3.3","win",NA,4
"2024-03-01","13:43:42",82730371,"4.3.3","win",NA,4
"2024-03-01","13:43:40",98227716,"4.3.2","osx",NA,4
"2024-03-01","13:43:25",82732673,"4.3.3","win","SV",515
"2024-03-01","13:44:02",93049882,"4.2.3","osx","CH",512
"2024-03-01","13:43:54",84210655,"4.3.3","osx","US",162
"2024-03-01","13:44:12",82732756,"4.3.3","win","GB",516
"2024-03-01","13:44:03",82730858,"4.3.3","win","CL",517
"2024-03-01","13:44:14",82638373,"4.3.3","win",NA,4
"2024-03-01","13:44:10",82729094,"4.3.3","win","CO",518
"2024-03-01","13:44:14",82638373,"4.3.3","win","US",519
"2024-03-01","13:44:12",82638373,"4.3.3","win","DO",520
"2024-03-01","13:43:14",84210655,"4.3.3","osx","US",521
"2024-03-01","13:44:17",941669,"4.2.3","src","US",330
"2024-03-01","13:44:02",82638373,"4.3.3","win",NA,4
"2024-03-01","13:44:16",4569810,"4.3.3","win",NA,4
"2024-03-01","13:44:35",82729390,"4.3.3","win",NA,4
"2024-03-01","13:44:40",84210656,"4.3.3","osx","US",522
"2024-03-01","13:44:50",673183,"4.2.3","src","US",523
"2024-03-01","13:43:55",82731586,"4.3.3","win","DE",524
"2024-03-01","13:45:07",95839609,"4.3.2","osx","ES",525
